sample	copynumber	more_than1	presence
/Volumes/Storage/kuruka/deviaTE/raw-data//DrosEu-94.fastq.sort.bam.Kuruka	0.17957028662784058	3	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//DrosEu-95.fastq.sort.bam.Kuruka	0.20428605686879067	62	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//DrosEu-97.fastq.sort.bam.Kuruka	0.39386776293251113	343	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//DrosEu-98.fastq.sort.bam.Kuruka	0.1850259221194473	100	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//DrosEu-99.fastq.sort.bam.Kuruka	0.522294393056983	1479	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//ERR6474638.fastq.sort.bam.Kuruka	0.07297225077081192	65	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//Girardot.fastq.sort.bam.Kuruka	7.201306726047734	7868	present
/Volumes/Storage/kuruka/deviaTE/raw-data//La_Vega.fastq.sort.bam.Kuruka	0.7910407673860911	2745	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//Los_Arbustos.fastq.sort.bam.Kuruka	0.9575473335617221	2941	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//Melgar.fastq.sort.bam.Kuruka	11.452578508621674	7863	present
/Volumes/Storage/kuruka/deviaTE/raw-data//Minca.fastq.sort.bam.Kuruka	31.77441178485783	7943	present
/Volumes/Storage/kuruka/deviaTE/raw-data//Santa_Maria.fastq.sort.bam.Kuruka	8.390461573598264	7815	present
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR097730.fastq.sort.bam.Kuruka	0.21385702866278405	740	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR098323.fastq.sort.bam.Kuruka	1.3160157588215142	677	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR098324.fastq.sort.bam.Kuruka	0.6319851547333561	520	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR098915.fastq.sort.bam.Kuruka	0.47188500628068974	413	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR098916.fastq.sort.bam.Kuruka	0.3080791366906475	534	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR105048.fastq.sort.bam.Kuruka	0.2549804727646454	317	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR11460801.fastq.sort.bam.Kuruka	0.06733299075025694	80	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR11846555.fastq.sort.bam.Kuruka	0.12682231357770926	56	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR11846560.fastq.sort.bam.Kuruka	0.08806394884092726	86	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR11846565.fastq.sort.bam.Kuruka	0.09242605915267786	85	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR13257684.fastq.sort.bam.Kuruka	0.06739077309580907	9	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14293140.fastq.sort.bam.Kuruka	0.03928354459289711	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14293191.fastq.sort.bam.Kuruka	0.040554756195043964	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14293233.fastq.sort.bam.Kuruka	0.022102089756766016	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14293574.fastq.sort.bam.Kuruka	0.032667351832819456	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14293576.fastq.sort.bam.Kuruka	0.03264474134977732	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14294393.fastq.sort.bam.Kuruka	0.0397670435080507	23	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14294796.fastq.sort.bam.Kuruka	0.029462715541852234	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14294899.fastq.sort.bam.Kuruka	0.0332585360283202	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14294940.fastq.sort.bam.Kuruka	0.018907274180655475	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14294944.fastq.sort.bam.Kuruka	0.028892885691446844	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14296430.fastq.sort.bam.Kuruka	0.052920063948840926	47	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14296646.fastq.sort.bam.Kuruka	0.050115222108027865	28	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14296993.fastq.sort.bam.Kuruka	0.03244330250085646	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297433.fastq.sort.bam.Kuruka	0.056542080621217315	37	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297434.fastq.sort.bam.Kuruka	0.03666438277949069	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297441.fastq.sort.bam.Kuruka	0.03466974991435423	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297455.fastq.sort.bam.Kuruka	0.018783373301358913	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297456.fastq.sort.bam.Kuruka	0.07323021582733813	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297770.fastq.sort.bam.Kuruka	0.04974032202809182	41	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297794.fastq.sort.bam.Kuruka	0.037069201781432	16	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297795.fastq.sort.bam.Kuruka	0.03979113851775722	14	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297796.fastq.sort.bam.Kuruka	0.06018647938791823	40	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297813.fastq.sort.bam.Kuruka	0.03156674660271783	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14297954.fastq.sort.bam.Kuruka	0.03314742491720909	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298002.fastq.sort.bam.Kuruka	0.020732671006052302	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298028.fastq.sort.bam.Kuruka	0.03218602261048304	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298055.fastq.sort.bam.Kuruka	0.031162498572570516	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298064.fastq.sort.bam.Kuruka	0.014813178029005367	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298091.fastq.sort.bam.Kuruka	0.023457234212629897	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298093.fastq.sort.bam.Kuruka	0.030189448441247	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298094.fastq.sort.bam.Kuruka	0.03874340527577938	30	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14298105.fastq.sort.bam.Kuruka	0.017450382551101977	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306821.fastq.sort.bam.Kuruka	1.1016185908416125	1776	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306822.fastq.sort.bam.Kuruka	0.04733207719538655	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306823.fastq.sort.bam.Kuruka	0.02151307525408245	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306824.fastq.sort.bam.Kuruka	0.046063263674774466	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306825.fastq.sort.bam.Kuruka	0.09333287655589814	38	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306826.fastq.sort.bam.Kuruka	0.0325951809980587	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306827.fastq.sort.bam.Kuruka	0.03764508393285372	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306828.fastq.sort.bam.Kuruka	0.0639739636861939	90	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306829.fastq.sort.bam.Kuruka	0.03949617448898025	23	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306830.fastq.sort.bam.Kuruka	0.0257584789311408	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306831.fastq.sort.bam.Kuruka	0.029348635377412353	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306832.fastq.sort.bam.Kuruka	0.03457588215142172	17	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306833.fastq.sort.bam.Kuruka	0.05045095352289597	37	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306834.fastq.sort.bam.Kuruka	0.053283772981614706	37	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306835.fastq.sort.bam.Kuruka	0.12606292109169806	240	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306836.fastq.sort.bam.Kuruka	0.062027064063035285	30	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306837.fastq.sort.bam.Kuruka	0.08063971679799017	144	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306838.fastq.sort.bam.Kuruka	0.028148338472079478	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306839.fastq.sort.bam.Kuruka	0.07315598949411899	36	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306840.fastq.sort.bam.Kuruka	0.018730272924517528	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306841.fastq.sort.bam.Kuruka	0.06183658787255909	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306842.fastq.sort.bam.Kuruka	0.06611042594495832	40	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306843.fastq.sort.bam.Kuruka	0.07451581591869362	55	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306844.fastq.sort.bam.Kuruka	0.10212618476647253	91	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306845.fastq.sort.bam.Kuruka	0.05823421262989609	38	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306846.fastq.sort.bam.Kuruka	0.052623501199040766	36	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306847.fastq.sort.bam.Kuruka	0.05045220966084275	35	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306848.fastq.sort.bam.Kuruka	0.06016466826538769	36	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306849.fastq.sort.bam.Kuruka	0.061559209775037114	29	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14306850.fastq.sort.bam.Kuruka	0.07985211830535571	33	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308759.fastq.sort.bam.Kuruka	0.0825781660385977	94	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308760.fastq.sort.bam.Kuruka	0.09329222336416582	79	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308761.fastq.sort.bam.Kuruka	0.08527920520726276	79	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308762.fastq.sort.bam.Kuruka	0.09004065319173234	91	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308763.fastq.sort.bam.Kuruka	0.03659986296676944	31	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308764.fastq.sort.bam.Kuruka	0.028265045106771726	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308765.fastq.sort.bam.Kuruka	0.028088386433710175	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308766.fastq.sort.bam.Kuruka	0.030537284458147768	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308767.fastq.sort.bam.Kuruka	0.08282402649309124	96	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308768.fastq.sort.bam.Kuruka	0.08939488409272582	80	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308769.fastq.sort.bam.Kuruka	0.09421091698070115	107	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308770.fastq.sort.bam.Kuruka	0.09179445015416239	134	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308771.fastq.sort.bam.Kuruka	0.07631392029233755	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308772.fastq.sort.bam.Kuruka	0.07701313235126185	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308773.fastq.sort.bam.Kuruka	0.10608518899166382	78	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308774.fastq.sort.bam.Kuruka	0.08484800730843896	85	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308775.fastq.sort.bam.Kuruka	0.01666187050359712	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR14308776.fastq.sort.bam.Kuruka	0.024855429941760876	0	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525694.fastq.sort.bam.Kuruka	0.05662784058467512	40	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525695.fastq.sort.bam.Kuruka	0.07002432339842413	40	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525696.fastq.sort.bam.Kuruka	0.0628533744433025	27	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525697.fastq.sort.bam.Kuruka	0.21748486924745916	453	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525698.fastq.sort.bam.Kuruka	0.07272730387118877	43	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525699.fastq.sort.bam.Kuruka	0.052781431997259334	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525768.fastq.sort.bam.Kuruka	0.06283053557154276	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525770.fastq.sort.bam.Kuruka	1.270095352289597	1965	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1525773.fastq.sort.bam.Kuruka	0.056833390430512734	36	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1662283.fastq.sort.bam.Kuruka	0.14592417494575768	113	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663528.fastq.sort.bam.Kuruka	0.12460134749343382	47	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663529.fastq.sort.bam.Kuruka	0.18601221879639146	83	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663530.fastq.sort.bam.Kuruka	0.106397053785543	102	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663531.fastq.sort.bam.Kuruka	0.1062495146739751	77	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663532.fastq.sort.bam.Kuruka	0.1420926116249857	106	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663533.fastq.sort.bam.Kuruka	0.10306509078451524	65	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663534.fastq.sort.bam.Kuruka	0.09052495146739752	72	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663535.fastq.sort.bam.Kuruka	0.10694347379239466	97	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663536.fastq.sort.bam.Kuruka	0.09887187392942788	71	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663537.fastq.sort.bam.Kuruka	0.12729427886262418	116	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663538.fastq.sort.bam.Kuruka	0.09385588671919608	72	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663539.fastq.sort.bam.Kuruka	0.10401884206920178	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663540.fastq.sort.bam.Kuruka	0.1422415210688592	156	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663541.fastq.sort.bam.Kuruka	0.19298504053899737	550	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663542.fastq.sort.bam.Kuruka	0.141896768299646	63	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663543.fastq.sort.bam.Kuruka	0.195275094210346	221	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663544.fastq.sort.bam.Kuruka	0.1582755509877812	47	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663545.fastq.sort.bam.Kuruka	0.15152495146739753	152	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663546.fastq.sort.bam.Kuruka	0.2220429370789083	680	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663547.fastq.sort.bam.Kuruka	0.1269555783944273	104	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663548.fastq.sort.bam.Kuruka	0.216225762247345	319	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663549.fastq.sort.bam.Kuruka	0.20557268470937537	620	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663550.fastq.sort.bam.Kuruka	0.15505846751170493	74	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663551.fastq.sort.bam.Kuruka	0.13087233070686308	46	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663552.fastq.sort.bam.Kuruka	0.133637547105173	156	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663553.fastq.sort.bam.Kuruka	0.15629827566518215	126	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663554.fastq.sort.bam.Kuruka	0.17979901792851433	613	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663555.fastq.sort.bam.Kuruka	0.11231038026721481	45	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663556.fastq.sort.bam.Kuruka	0.12371314377069773	45	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663557.fastq.sort.bam.Kuruka	0.23276601575882153	66	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663558.fastq.sort.bam.Kuruka	0.15694598606828822	115	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663559.fastq.sort.bam.Kuruka	0.1255698298504054	45	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663560.fastq.sort.bam.Kuruka	0.16982699554642	118	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663561.fastq.sort.bam.Kuruka	0.15821183053557156	364	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663562.fastq.sort.bam.Kuruka	0.15772810323170033	171	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663563.fastq.sort.bam.Kuruka	0.13575219824140689	97	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663564.fastq.sort.bam.Kuruka	0.12420954664839558	47	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663565.fastq.sort.bam.Kuruka	0.15438243690761677	164	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663566.fastq.sort.bam.Kuruka	0.163259792166267	346	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663567.fastq.sort.bam.Kuruka	0.19150416809409615	319	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663568.fastq.sort.bam.Kuruka	0.17467854287998172	221	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663569.fastq.sort.bam.Kuruka	0.15695831905903848	130	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663570.fastq.sort.bam.Kuruka	0.15932328422975905	103	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663571.fastq.sort.bam.Kuruka	0.15184469567203382	165	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663572.fastq.sort.bam.Kuruka	0.12697921662669864	131	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663573.fastq.sort.bam.Kuruka	0.1431800845038255	116	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663574.fastq.sort.bam.Kuruka	0.14419173232842297	103	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663575.fastq.sort.bam.Kuruka	0.1477323284229759	127	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663576.fastq.sort.bam.Kuruka	0.18197019527235356	235	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663577.fastq.sort.bam.Kuruka	0.12436656389174375	136	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663578.fastq.sort.bam.Kuruka	0.1318800959232614	177	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663579.fastq.sort.bam.Kuruka	0.13908233413269383	121	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663580.fastq.sort.bam.Kuruka	0.1399128697042366	101	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663581.fastq.sort.bam.Kuruka	0.14878154619161815	153	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663582.fastq.sort.bam.Kuruka	0.17776281831677515	228	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663583.fastq.sort.bam.Kuruka	0.14492691561036886	73	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663584.fastq.sort.bam.Kuruka	0.1583367591640973	219	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663585.fastq.sort.bam.Kuruka	0.1371059723649652	47	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663586.fastq.sort.bam.Kuruka	0.19641075710859884	278	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663587.fastq.sort.bam.Kuruka	0.15779696243005595	118	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663588.fastq.sort.bam.Kuruka	0.12934269727075484	176	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663589.fastq.sort.bam.Kuruka	0.16746282973621102	274	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663590.fastq.sort.bam.Kuruka	0.1290511590727418	160	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663591.fastq.sort.bam.Kuruka	0.14184960602946214	151	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663592.fastq.sort.bam.Kuruka	0.15788397853146055	242	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663593.fastq.sort.bam.Kuruka	0.16589128697042366	213	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663594.fastq.sort.bam.Kuruka	0.17156617563092383	325	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663595.fastq.sort.bam.Kuruka	0.14350462487153134	114	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663596.fastq.sort.bam.Kuruka	0.14116843667922804	46	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663597.fastq.sort.bam.Kuruka	0.12866324083590272	104	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663598.fastq.sort.bam.Kuruka	0.15829622016672376	199	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663599.fastq.sort.bam.Kuruka	0.12369704236610711	95	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663600.fastq.sort.bam.Kuruka	0.08852266758022154	85	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663601.fastq.sort.bam.Kuruka	0.09561436565033687	44	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663602.fastq.sort.bam.Kuruka	0.12608393285371702	232	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663603.fastq.sort.bam.Kuruka	0.19378029005367134	144	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663604.fastq.sort.bam.Kuruka	0.16592029233755853	46	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663605.fastq.sort.bam.Kuruka	0.24989882379810438	151	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663606.fastq.sort.bam.Kuruka	0.10179113851775723	127	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663607.fastq.sort.bam.Kuruka	0.0790010277492292	45	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663608.fastq.sort.bam.Kuruka	0.14111282402649308	192	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663609.fastq.sort.bam.Kuruka	0.11439328537170264	99	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663610.fastq.sort.bam.Kuruka	0.11307445472193674	151	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1663611.fastq.sort.bam.Kuruka	0.13055726847093754	100	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR1769729.fastq.sort.bam.Kuruka	0.0818009592326139	41	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189038.fastq.sort.bam.Kuruka	3.084077081192189	7093	present
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189040.fastq.sort.bam.Kuruka	0.2618716455407103	69	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189041.fastq.sort.bam.Kuruka	0.25335605801073424	967	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189044.fastq.sort.bam.Kuruka	0.0592840013703323	37	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189045.fastq.sort.bam.Kuruka	0.14235023409843553	340	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189046.fastq.sort.bam.Kuruka	0.11324243462372958	224	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189047.fastq.sort.bam.Kuruka	0.12543028434395342	200	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189048.fastq.sort.bam.Kuruka	0.163225191275551	346	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189049.fastq.sort.bam.Kuruka	0.08168333904305128	92	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189050.fastq.sort.bam.Kuruka	0.17843793536599292	547	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189053.fastq.sort.bam.Kuruka	0.40296185908416127	1473	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189056.fastq.sort.bam.Kuruka	0.1450101632979331	305	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189058.fastq.sort.bam.Kuruka	0.11099634578051844	142	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189059.fastq.sort.bam.Kuruka	0.09472022382094325	90	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189073.fastq.sort.bam.Kuruka	0.396324997145141	536	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189075.fastq.sort.bam.Kuruka	0.22017939933767272	539	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189076.fastq.sort.bam.Kuruka	1.026224620303757	1822	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189077.fastq.sort.bam.Kuruka	0.23713098092954207	831	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189078.fastq.sort.bam.Kuruka	0.09957131437706977	126	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189082.fastq.sort.bam.Kuruka	0.12185896996688363	153	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189083.fastq.sort.bam.Kuruka	0.1417142857142857	285	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189084.fastq.sort.bam.Kuruka	0.1523194016215599	265	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189088.fastq.sort.bam.Kuruka	0.2845958661642115	1162	absent
/Volumes/Storage/kuruka/deviaTE/raw-data//SRR189089.fastq.sort.bam.Kuruka	0.4364419321685509	1562	absent
